Student ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Name,Aadhaar No,Fathers Name,Mother's Maiden Name,Date of Birth,Gender,Maritial Status,Nationality,Correspondence Address,Permanent Address,Mobile No,Telephone No.,Course,Branch,Start Date,Expected End Date,Year,PAN No,Bank Name,Bank_Branch,Account No.,IFSC ,MICR
S-00472,U-0005,C-24193,Berna,9999990472,Vincent,,,M,Unmarried,Indian,2951 LOGANSPORT DR,Same as Previous,12342794,,Btech,ME,,,,P-1705,Sbi,,,,231342803
S-00473,U-0005,C-24193,Bernadette,9999990473,Denton,,,M,Unmarried,Indian,FRANKLIN BLVD / 11TH AVE,Same as Previous,12342795,,Btech,CE,,,,P-1706,Sbi,,,,231342804
S-00474,U-0005,C-24193,Bernadine,9999990474,Kevin,,,M,Unmarried,Indian,TORRANCE AVE / 32ND ST,Same as Previous,12342796,,Btech,Cse,,,,P-1707,Canara,,,,231342805
S-00475,U-0005,C-24193,Bernard,9999990475,Chandler,,,M,Unmarried,Indian,1800 2ND ST,Same as Previous,12342797,,Btech,Cse,,,,P-1708,Sbi,,,,231342806
S-00476,U-0005,C-24193,Bernarda,9999990476,Gregory,,,M,Unmarried,Indian,55 QUASAR CIR,Same as Previous,12342798,,Btech,IT,,,,P-1709,Hdfc,,,,231342807
S-00477,U-0005,C-24193,Bernardina,9999990477,Donovan,,,M,Unmarried,Indian,H ST / 50TH ST,Same as Previous,12342799,,Btech,Ece,,,,P-1710,Sbi,,,,231342808
S-00478,U-0005,C-24193,Bernardine,9999990478,Rahim,,,M,Unmarried,Indian,2420 S ST,Same as Previous,12342800,,Btech,Ece,,,,P-1711,Axis,,,,231342809
S-00479,U-0005,C-24193,Bernardo,9999990479,Barry,,,M,Unmarried,Indian,2681 FAIRFIELD ST,Same as Previous,12342801,,Btech,Cse,,,,P-1712,icici,,,,231342810
S-00480,U-0005,C-24193,Berneice,9999990480,Bevis,,,M,Unmarried,Indian,4830 J ST,Same as Previous,12342802,,Btech,Cse,,,,P-1713,Uni,,,,231342811
S-00481,U-0005,C-24193,Bernetta,9999990481,Colt,,,M,Unmarried,Indian,21ST ST / I ST J ST ALY,Same as Previous,12342803,,Btech,Me,,,,P-1714,Boi,,,,231342812
S-00482,U-0005,C-24193,Bernice,9999990482,Quamar,,,M,Unmarried,Indian,316 ROUNDTREE CT,Same as Previous,12342804,,Btech,Ce,,,,P-1715,Sbi ,,,,231342813
S-00483,U-0005,C-24193,Bernie,9999990483,Jamal,,,M,Unmarried,Indian,8TH ST / K ST,Same as Previous,12342805,,Btech,IT,,,,P-1716,Pnb,,,,231342814
S-00484,U-0005,C-24193,Bernie,9999990484,Abdul,,,M,Unmarried,Indian,BROOKFIELD DR / TEAK CT,Same as Previous,12342806,,Btech,Cse,,,,P-1717,Sbi,,,,231342815
S-00485,U-0005,C-24193,Berniece,9999990485,Baxter,,,M,Unmarried,Indian,3581 TAYLOR ST,Same as Previous,12342807,,Btech,IT,,,,P-1718,Pnb,,,,231342816
S-00486,U-0005,C-24193,Bernita,9999990486,Hunter,,,M,Unmarried,Indian,2541 ALBATROSS WAY,Same as Previous,12342808,,Btech,IT,,,,P-1719,Hdfc,,,,231342817
S-00487,U-0005,C-24193,Berry,9999990487,Quentin,,,M,Unmarried,Indian,33RD ST / 12TH AVE,Same as Previous,12342809,,Btech,CSE,,,,P-1720,Sbi,,,,231342818
S-00488,U-0005,C-24193,Berry,9999990488,Nolan,,,M,Unmarried,Indian,SANDBURG DR / CAMELLIA AVE,Same as Previous,12342810,,Btech,ECE,,,,P-1721,Uni,,,,231342819
S-00489,U-0005,C-24193,Bert,9999990489,Harper,,,M,Unmarried,Indian,8545 FOLSOM BLVD,Same as Previous,12342811,,Btech,Cse,,,,P-1722,Axis,,,,231342820
S-00490,U-0005,C-24193,Berta,9999990490,Joel,,,M,Unmarried,Indian,5400 RALEY BLVD,Same as Previous,12342812,,Btech,IT,,,,P-1723,Icici,,,,231342821
S-00491,U-0005,C-24193,Bertha,9999990491,Leroy,,,M,Unmarried,Indian,575 DISPLAY WAY,Same as Previous,12342813,,Btech,Ece,,,,P-1724,Sbi,,,,231342822
S-00492,U-0005,C-24193,Bertie,9999990492,Phelan,,,M,Unmarried,Indian,701 12TH ST,Same as Previous,12342814,,Btech,Ece,,,,P-1725,Sbi,,,,231342823
S-00493,U-0005,C-24193,Bertram,9999990493,Rigel,,,M,Unmarried,Indian,NEASHAM CIR / FRONT ST,Same as Previous,12342815,,Btech,ME,,,,P-1726,Pnb,,,,231342824
S-00494,U-0005,C-24193,Beryl,9999990494,Malachi,,,M,Unmarried,Indian,21ST ST / S ST,Same as Previous,12342816,,Btech,CE,,,,P-1727,Canara,,,,231342825
S-00495,U-0005,C-24193,Bess,9999990495,James,,,M,Unmarried,Indian,6278 RIVERSIDE BLVD,Same as Previous,12342817,,Btech,ME,,,,P-1728,Sbi,,,,231342826
S-00496,U-0005,C-24193,Bessie,9999990496,Carson,,,M,Unmarried,Indian,2730 FLORIN RD,Same as Previous,12342818,,Btech,CE,,,,P-1729,Sbi,,,,231342827
S-00497,U-0005,C-24193,Beth,9999990497,Caleb,,,M,Unmarried,Indian,3845 MARYSVILLE BLVD,Same as Previous,12342819,,Btech,Cse,,,,P-1730,Canara,,,,231342828
S-00498,U-0005,C-24193,Bethanie,9999990498,Howard,,,M,Unmarried,Indian,FRANKLIN BLVD / MEADOWGATE DR,Same as Previous,12342820,,Btech,Cse,,,,P-1731,Sbi,,,,231342829
S-00499,U-0005,C-24193,Bethann,9999990499,Darius,,,M,Unmarried,Indian,10 FIG LEAF CT,Same as Previous,12342821,,Btech,IT,,,,P-1732,Hdfc,,,,231342830
S-00500,U-0005,C-24193,Bethany,9999990500,Neil,,,M,Unmarried,Indian,2055 W EL CAMINO AVE,Same as Previous,12342822,,Btech,Ece,,,,P-1733,Sbi,,,,231342831
S-00501,U-0005,C-24193,Bethel,9999990501,Harrison,,,M,Unmarried,Indian,2815 CONNIE DR,Same as Previous,12342823,,Btech,Ece,,,,P-1734,Axis,,,,231342832
S-00502,U-0005,C-24193,Betsey,9999990502,Addison,,,M,Unmarried,Indian,2727 RIVER PLAZA DR,Same as Previous,12342824,,Btech,Cse,,,,P-1735,icici,,,,231342833
S-00503,U-0005,C-24193,Betsy,9999990503,Castor,,,M,Unmarried,Indian,9TH ST / CAPITOL MALL,Same as Previous,12342825,,Btech,Cse,,,,P-1736,Uni,,,,231342834
S-00504,U-0005,C-24193,Bette,9999990504,Lucius,,,M,Unmarried,Indian,5700 MACK RD,Same as Previous,12342826,,Btech,Me,,,,P-1737,Boi,,,,231342835
S-00505,U-0005,C-24193,Bettie,9999990505,Zachary,,,M,Unmarried,Indian,7403 FLORES WAY,Same as Previous,12342827,,Btech,Ce,,,,P-1738,Sbi ,,,,231342836
S-00506,U-0005,C-24193,Bettina,9999990506,Malik,,,M,Unmarried,Indian,20TH AVE / FREEPORT BLVD,Same as Previous,12342828,,Btech,IT,,,,P-1739,Pnb,,,,231342837
S-00507,U-0005,C-24193,Betty,9999990507,Merrill,,,M,Unmarried,Indian,22ND ST / I ST,Same as Previous,12342829,,Btech,Cse,,,,P-1740,Sbi,,,,231342838
S-00508,U-0005,C-24193,Bettyann,9999990508,Theodore,,,M,Unmarried,Indian,1221 RIVERA DR,Same as Previous,12342830,,Btech,IT,,,,P-1741,Pnb,,,,231342839
S-00509,U-0005,C-24193,Bettye,9999990509,Jakeem,,,M,Unmarried,Indian,19TH ST / R ST S ST ALY,Same as Previous,12342831,,Btech,IT,,,,P-1742,Hdfc,,,,231342840
S-00510,U-0005,C-24193,Beula,9999990510,Zeus,,,M,Unmarried,Indian,2411 P ST,Same as Previous,12342832,,Btech,CSE,,,,P-1743,Sbi,,,,231342841
S-00511,U-0005,C-24193,Beulah,9999990511,Tarik,,,M,Unmarried,Indian,2832 GRASSLANDS DR,Same as Previous,12342833,,Btech,ECE,,,,P-1744,Uni,,,,231342842
S-00512,U-0005,C-24193,Bev,9999990512,Reece,,,M,Unmarried,Indian,20TH ST / I ST,Same as Previous,12342834,,Btech,Cse,,,,P-1745,Axis,,,,231342843
S-00513,U-0005,C-24193,Beverlee,9999990513,Quentin,,,M,Unmarried,Indian,3550 MARYSVILLE BLVD,Same as Previous,12342835,,Btech,IT,,,,P-1746,Icici,,,,231342844
S-00514,U-0005,C-24193,Beverley,9999990514,Timon,,,M,Unmarried,Indian,CENTER PKWY / CALVINE RD,Same as Previous,12342836,,Btech,Ece,,,,P-1747,Sbi,,,,231342845
S-00515,U-0005,C-24193,Beverly,9999990515,Howard,,,M,Unmarried,Indian,1532 ROSALIND ST,Same as Previous,12342837,,Btech,Ece,,,,P-1748,Sbi,,,,231342846
S-00516,U-0005,C-24193,Bianca,9999990516,Blake,,,M,Unmarried,Indian,O ST / 2ND ST,Same as Previous,12342838,,Btech,ME,,,,P-1749,Pnb,,,,231342847
S-00517,U-0005,C-24193,Bibi,9999990517,Elton,,,M,Unmarried,Indian,3543 1ST AVE,Same as Previous,12342839,,Btech,CE,,,,P-1750,Canara,,,,231342848
S-00518,U-0005,C-24193,Bill,9999990518,Sylvester,,,M,Unmarried,Indian,4 VINTON CT,Same as Previous,12342840,,Btech,ME,,,,P-1751,Sbi,,,,231342849
S-00519,U-0005,C-24193,Billi,9999990519,Zeph,,,M,Unmarried,Indian,3RD ST / J ST,Same as Previous,12342841,,Btech,CE,,,,P-1752,Sbi,,,,231342850
S-00520,U-0005,C-24193,Billie,9999990520,Cain,,,M,Unmarried,Indian,4488 1/2 65TH ST,Same as Previous,12342842,,Btech,Cse,,,,P-1753,Canara,,,,231342851
S-00521,U-0005,C-24193,Billie,9999990521,Geoffrey,,,M,Unmarried,Indian,3422 9TH AVE,Same as Previous,12342843,,Btech,Cse,,,,P-1754,Sbi,,,,231342852
S-00522,U-0005,C-24193,Billy,9999990522,Malachi,,,M,Unmarried,Indian,2156 WELLER WAY,Same as Previous,12342844,,Btech,IT,,,,P-1755,Hdfc,,,,231342853
S-00523,U-0005,C-24193,Billy,9999990523,Jermaine,,,M,Unmarried,Indian,16TH ST / G ST,Same as Previous,12342845,,Btech,Ece,,,,P-1756,Sbi,,,,231342854
S-00524,U-0005,C-24193,Billye,9999990524,Hedley,,,M,Unmarried,Indian,FOLSOM BLVD / JACKSON RD,Same as Previous,12342846,,Btech,Ece,,,,P-1757,Axis,,,,231342855
S-00525,U-0005,C-24193,Birdie,9999990525,Dylan,,,M,Unmarried,Indian,8548 HERMITAGE WAY,Same as Previous,12342847,,Btech,Cse,,,,P-1758,icici,,,,231342856
S-00526,U-0005,C-24193,Birgit,9999990526,Hamish,,,M,Unmarried,Indian,3832 HURON ST,Same as Previous,12342848,,Btech,Cse,,,,P-1759,Uni,,,,231342857
S-00527,U-0005,C-24193,Blaine,9999990527,Harlan,,,M,Unmarried,Indian,30TH ST / CAPITOL AVE,Same as Previous,12342849,,Btech,Me,,,,P-1760,Boi,,,,231342858
S-00528,U-0005,C-24193,Blair,9999990528,Xenos,,,M,Unmarried,Indian,2242 ROYALE RD,Same as Previous,12342850,,Btech,Ce,,,,P-1761,Sbi ,,,,231342859
S-00529,U-0005,C-24111,Blair,9999990529,Abraham,,,M,Unmarried,Indian,4700 CREST DR,Same as Previous,12342851,,Btech,IT,,,,P-1762,Pnb,,,,231342860
S-00530,U-0005,C-24111,Blake,9999990530,Ferdinand,,,M,Unmarried,Indian,3437 JOLA CIR,Same as Previous,12342852,,Btech,Cse,,,,P-1763,Sbi,,,,231342861
S-00531,U-0005,C-24111,Blake,9999990531,Dorian,,,M,Unmarried,Indian,EMMONS ST / MACARTHUR ST,Same as Previous,12342853,,Btech,IT,,,,P-1764,Pnb,,,,231342862
S-00532,U-0005,C-24111,Blanca,9999990532,Alec,,,M,Unmarried,Indian,17TH ST / J ST,Same as Previous,12342854,,Btech,IT,,,,P-1765,Hdfc,,,,231342863
S-00533,U-0005,C-24111,Blanch,9999990533,John,,,M,Unmarried,Indian,699 RIVERCREST DR,Same as Previous,12342855,,Btech,CSE,,,,P-1766,Sbi,,,,231342864
S-00534,U-0005,C-24111,Blanche,9999990534,Kamal,,,M,Unmarried,Indian,144 CEDAR ROCK CIR,Same as Previous,12342856,,Btech,ECE,,,,P-1767,Uni,,,,231342865
S-00535,U-0005,C-24111,Blondell,9999990535,Hayden,,,M,Unmarried,Indian,5303 FRANKLIN BLVD,Same as Previous,12342857,,Btech,Cse,,,,P-1768,Axis,,,,231342866
S-00536,U-0005,C-24111,Blossom,9999990536,Dante,,,M,Unmarried,Indian,3555 AUBURN BLVD,Same as Previous,12342858,,Btech,IT,,,,P-1769,Icici,,,,231342867
S-00537,U-0005,C-24111,Blythe,9999990537,Addison,,,M,Unmarried,Indian,GATEWAY PARK BLVD / ARENA BLVD,Same as Previous,12342859,,Btech,Ece,,,,P-1770,Sbi,,,,231342868
S-00538,U-0005,C-24111,Bo,9999990538,Marvin,,,M,Unmarried,Indian,1443 HOPKINS ST,Same as Previous,12342860,,Btech,Ece,,,,P-1771,Sbi,,,,231342869
S-00539,U-0005,C-24111,Bob,9999990539,Duncan,,,M,Unmarried,Indian,2628 27TH ST,Same as Previous,12342861,,Btech,ME,,,,P-1772,Pnb,,,,231342870
S-00540,U-0005,C-24111,Bobbi,9999990540,Slade,,,M,Unmarried,Indian,2750 SUTTERVILLE RD,Same as Previous,12342862,,Btech,CE,,,,P-1773,Canara,,,,231342871
S-00541,U-0005,C-24111,Bobbie,9999990541,Herman,,,M,Unmarried,Indian,3375 SMOKE TREE DR,Same as Previous,12342863,,Btech,ME,,,,P-1774,Sbi,,,,231342872
S-00542,U-0005,C-24111,Bobbie,9999990542,Isaiah,,,M,Unmarried,Indian,MACK RD / HWY 99 NB,Same as Previous,12342864,,Btech,CE,,,,P-1775,Sbi,,,,231342873
S-00543,U-0005,C-24111,Bobby,9999990543,Galvin,,,M,Unmarried,Indian,NATOMAS BLVD / CLUB CENTER DR,Same as Previous,12342865,,Btech,Cse,,,,P-1776,Canara,,,,231342874
S-00544,U-0005,C-24111,Bobby,9999990544,Dieter,,,M,Unmarried,Indian,2827 MENDEL WAY,Same as Previous,12342866,,Btech,Cse,,,,P-1777,Sbi,,,,231342875
S-00545,U-0005,C-24111,Bobbye,9999990545,Jacob,,,M,Unmarried,Indian,1900 DANBROOK DR,Same as Previous,12342867,,Btech,IT,,,,P-1778,Hdfc,,,,231342876
S-00546,U-0005,C-24111,Bobette,9999990546,Ishmael,,,M,Unmarried,Indian,I ST / 16TH ST,Same as Previous,12342868,,Btech,Ece,,,,P-1779,Sbi,,,,231342877
S-00547,U-0005,C-24111,Bok,9999990547,Jarrod,,,M,Unmarried,Indian,MUIR WAY / MCCLATCHY WAY,Same as Previous,12342869,,Btech,Ece,,,,P-1780,Axis,,,,231342878
S-00548,U-0005,C-24111,Bong,9999990548,Omar,,,M,Unmarried,Indian,113 K ST,Same as Previous,12342870,,Btech,Cse,,,,P-1781,icici,,,,231342879
S-00549,U-0005,C-24111,Bonita,9999990549,Upton,,,M,Unmarried,Indian,5959 LEMON PARK WAY,Same as Previous,12342871,,Btech,Cse,,,,P-1782,Uni,,,,231342880
S-00550,U-0005,C-24111,Bonnie,9999990550,Clinton,,,M,Unmarried,Indian,715 L ST,Same as Previous,12342872,,Btech,Me,,,,P-1783,Boi,,,,231342881
S-00551,U-0005,C-24111,Bonny,9999990551,Levi,,,M,Unmarried,Indian,33RD ST / 12TH AVE,Same as Previous,12342873,,Btech,Ce,,,,P-1784,Sbi ,,,,231342882
S-00552,U-0005,C-24111,Booker,9999990552,Carson,,,M,Unmarried,Indian,3381 SHADOW TREE DR,Same as Previous,12342874,,Btech,IT,,,,P-1785,Pnb,,,,231342883
S-00553,U-0005,C-24111,Boris,9999990553,Vernon,,,M,Unmarried,Indian,FRUITRIDGE RD / FRANKLIN BLVD,Same as Previous,12342875,,Btech,Cse,,,,P-1786,Sbi,,,,231342884
S-00554,U-0005,C-24111,Boyce,9999990554,Gannon,,,M,Unmarried,Indian,3904 MAY ST,Same as Previous,12342876,,Btech,IT,,,,P-1787,Pnb,,,,231342885
S-00555,U-0005,C-24111,Boyd,9999990555,Baker,,,M,Unmarried,Indian,18TH ST / K ST,Same as Previous,12342877,,Btech,IT,,,,P-1788,Hdfc,,,,231342886
S-00556,U-0005,C-24111,Brad,9999990556,Eaton,,,M,Unmarried,Indian,3211 DEL MAR WAY,Same as Previous,12342878,,Btech,CSE,,,,P-1789,Sbi,,,,231342887
S-00557,U-0005,C-24111,Bradford,9999990557,Wayne,,,M,Unmarried,Indian,1780 71ST AVE,Same as Previous,12342879,,Btech,ECE,,,,P-1790,Uni,,,,231342888
S-00558,U-0005,C-24111,Bradley,9999990558,Jeremy,,,M,Unmarried,Indian,12TH ST / T ST,Same as Previous,12342880,,Btech,Cse,,,,P-1791,Axis,,,,231342889
S-00559,U-0005,C-24111,Bradly,9999990559,Brock,,,M,Unmarried,Indian,19TH ST / I ST,Same as Previous,12342881,,Btech,IT,,,,P-1792,Icici,,,,231342890
S-00560,U-0005,C-24111,Brady,9999990560,Kennan,,,M,Unmarried,Indian,2285 JOHN STILL DR,Same as Previous,12342882,,Btech,Ece,,,,P-1793,Sbi,,,,231342891
S-00561,U-0005,C-24111,Brain,9999990561,Dennis,,,M,Unmarried,Indian,FLORIN PERKINS RD / JACKSON RD,Same as Previous,12342883,,Btech,Ece,,,,P-1794,Sbi,,,,231342892
S-00562,U-0005,C-24111,Branda,9999990562,Garth,,,M,Unmarried,Indian,1200 N B ST,Same as Previous,12342884,,Btech,ME,,,,P-1795,Pnb,,,,231342893
S-00563,U-0005,C-24111,Brande,9999990563,Neil,,,M,Unmarried,Indian,428 W SILVER EAGLE RD,Same as Previous,12342885,,Btech,CE,,,,P-1796,Canara,,,,231342894
S-00564,U-0005,C-24111,Brandee,9999990564,Lewis,,,M,Unmarried,Indian,712 MOREY AVE,Same as Previous,12342886,,Btech,ME,,,,P-1797,Sbi,,,,231342895
S-00565,U-0005,C-24111,Branden,9999990565,Aristotle,,,M,Unmarried,Indian,925 L ST,Same as Previous,12342887,,Btech,CE,,,,P-1798,Sbi,,,,231342896
S-00566,U-0005,C-24111,Brandi,9999990566,Tyrone,,,M,Unmarried,Indian,7678 CANOVA WAY,Same as Previous,12342888,,Btech,Cse,,,,P-1799,Canara,,,,231342897
S-00567,U-0005,C-24111,Brandie,9999990567,Vladimir,,,M,Unmarried,Indian,166 STANFORD AVE,Same as Previous,12342889,,Btech,Cse,,,,P-1800,Sbi,,,,231342898
S-00568,U-0005,C-24111,Brandon,9999990568,Christopher,,,M,Unmarried,Indian,593 LELANDHAVEN WAY,Same as Previous,12342890,,Btech,IT,,,,P-1801,Hdfc,,,,231342899
S-00569,U-0005,C-24111,Brandon,9999990569,Tobias,,,M,Unmarried,Indian,STANFORD AVE / EDGEWATER RD,Same as Previous,12342891,,Btech,Ece,,,,P-1802,Sbi,,,,231342900
S-00570,U-0005,C-24111,Brandy,9999990570,Walter,,,M,Unmarried,Indian,21ST ST / MATSON DR,Same as Previous,12342892,,Btech,Ece,,,,P-1803,Axis,,,,231342901
S-00571,U-0005,C-24111,Brant,9999990571,William,,,M,Unmarried,Indian,7328 LUTHER DR,Same as Previous,12342893,,Btech,Cse,,,,P-1804,icici,,,,231342902
S-00572,U-0005,C-24111,Breana,9999990572,Vincent,,,M,Unmarried,Indian,1522 SILICA AVE,Same as Previous,12342894,,Btech,Cse,,,,P-1805,Uni,,,,231342903
S-00573,U-0005,C-24111,Breann,9999990573,Denton,,,M,Unmarried,Indian,GLORIA DR / FLORIN RD,Same as Previous,12342895,,Btech,Me,,,,P-1806,Boi,,,,231342904
S-00574,U-0005,C-24111,Breanna,9999990574,Kevin,,,M,Unmarried,Indian,BROADWAY / SAN RAFAEL CT,Same as Previous,12342896,,Btech,Ce,,,,P-1807,Sbi ,,,,231342905
S-00575,U-0005,C-24111,Breanne,9999990575,Chandler,,,M,Unmarried,Indian,3500 FLORIN RD,Same as Previous,12342897,,Btech,IT,,,,P-1808,Pnb,,,,231342906
S-00576,U-0005,C-24111,Bree,9999990576,Gregory,,,M,Unmarried,Indian,3500 FLORIN RD,Same as Previous,12342898,,Btech,Cse,,,,P-1809,Sbi,,,,231342907
S-00577,U-0005,C-24111,Brenda,9999990577,Donovan,,,M,Unmarried,Indian,5 RESTORATION CT,Same as Previous,12342899,,Btech,IT,,,,P-1810,Pnb,,,,231342908
S-00578,U-0005,C-24111,Brendan,9999990578,Rahim,,,M,Unmarried,Indian,200 N 16TH ST,Same as Previous,12342900,,Btech,IT,,,,P-1811,Hdfc,,,,231342909
S-00579,U-0005,C-24111,Brendon,9999990579,Barry,,,M,Unmarried,Indian,1417 AUBURN BLVD,Same as Previous,12342901,,Btech,CSE,,,,P-1812,Sbi,,,,231342910
S-00580,U-0005,C-24111,Brenna,9999990580,Bevis,,,M,Unmarried,Indian,1417 AUBURN BLVD,Same as Previous,12342902,,Btech,ECE,,,,P-1813,Uni,,,,231342911
S-00581,U-0005,C-24111,Brent,9999990581,Colt,,,M,Unmarried,Indian,3501 MEADOWVIEW RD,Same as Previous,12342903,,Btech,Cse,,,,P-1814,Axis,,,,231342912
S-00582,U-0005,C-24111,Brenton,9999990582,Quamar,,,M,Unmarried,Indian,5501 POWER INN RD,Same as Previous,12342904,,Btech,IT,,,,P-1815,Icici,,,,231342913
S-00583,U-0005,C-24111,Bret,9999990583,Jamal,,,M,Unmarried,Indian,1669 ARDEN WAY,Same as Previous,12342905,,Btech,Ece,,,,P-1816,Sbi,,,,231342914
S-00584,U-0005,C-24111,Brett,9999990584,Abdul,,,M,Unmarried,Indian,3291 TRUXEL RD,Same as Previous,12342906,,Btech,Ece,,,,P-1817,Sbi,,,,231342915
S-00585,U-0005,C-24111,Brett,9999990585,Baxter,,,M,Unmarried,Indian,16TH ST / CAPITOL AVE N ST ALY,Same as Previous,12342907,,Btech,ME,,,,P-1818,Pnb,,,,231342916
S-00586,U-0005,C-24111,Brian,9999990586,Hunter,,,M,Unmarried,Indian,EL MANGO WAY / SAVANNAH LN,Same as Previous,12342908,,Btech,CE,,,,P-1819,Canara,,,,231342917
S-00587,U-0005,C-24111,Brian,9999990587,Quentin,,,M,Unmarried,Indian,1920 T ST,Same as Previous,12342909,,Btech,ME,,,,P-1820,Sbi,,,,231342918
S-00588,U-0005,C-24111,Briana,9999990588,Nolan,,,M,Unmarried,Indian,1920 T ST,Same as Previous,12342910,,Btech,CE,,,,P-1821,Sbi,,,,231342919
S-00589,U-0005,C-24111,Brianna,9999990589,Harper,,,M,Unmarried,Indian,8785 CENTER PKWY,Same as Previous,12342911,,Btech,Cse,,,,P-1822,Canara,,,,231342920
S-00590,U-0005,C-24111,Brianne,9999990590,Joel,,,M,Unmarried,Indian,7012 WOODBINE AVE,Same as Previous,12342912,,Btech,Cse,,,,P-1823,Sbi,,,,231342921
S-00591,U-0005,C-24111,Brice,9999990591,Leroy,,,M,Unmarried,Indian,211 30TH ST,Same as Previous,12342913,,Btech,IT,,,,P-1824,Hdfc,,,,231342922
S-00592,U-0005,C-24111,Bridget,9999990592,Phelan,,,M,Unmarried,Indian,1725 FRIENZA AVE,Same as Previous,12342914,,Btech,Ece,,,,P-1825,Sbi,,,,231342923
S-00593,U-0005,C-24111,Bridgett,9999990593,Rigel,,,M,Unmarried,Indian,5741 63RD ST,Same as Previous,12342915,,Btech,Ece,,,,P-1826,Axis,,,,231342924
S-00594,U-0005,C-24111,Bridgette,9999990594,Malachi,,,M,Unmarried,Indian,3150 J ST,Same as Previous,12342916,,Btech,Cse,,,,P-1827,icici,,,,231342925
S-00595,U-0005,C-24111,Brigette,9999990595,James,,,M,Unmarried,Indian,5108 CAMINO ROYALE DR,Same as Previous,12342917,,Btech,Cse,,,,P-1828,Uni,,,,231342926
S-00596,U-0005,C-24111,Brigid,9999990596,Carson,,,M,Unmarried,Indian,2808 MENDEL WAY,Same as Previous,12342918,,Btech,Me,,,,P-1829,Boi,,,,231342927
S-00597,U-0005,C-24111,Brigida,9999990597,Caleb,,,M,Unmarried,Indian,7707 COLLEGE TOWN DR,Same as Previous,12342919,,Btech,Ce,,,,P-1830,Sbi ,,,,231342928
S-00598,U-0005,C-24111,Brigitte,9999990598,Howard,,,M,Unmarried,Indian,1701 ARDEN WAY,Same as Previous,12342920,,Btech,IT,,,,P-1831,Pnb,,,,231342929
S-00599,U-0005,C-24111,Brinda,9999990599,Darius,,,M,Unmarried,Indian,STOCKTON BLVD / SHERMAN WAY,Same as Previous,12342921,,Btech,Cse,,,,P-1832,Sbi,,,,231342930
S-00600,U-0005,C-24111,Britany,9999990600,Neil,,,M,Unmarried,Indian,14TH AVE / MARTIN LUTHER KING JR BLVD,Same as Previous,12342922,,Btech,IT,,,,P-1833,Pnb,,,,231342931
S-00601,U-0005,C-24111,Britney,9999990601,Harrison,,,M,Unmarried,Indian,6 WINDANCE CT,Same as Previous,12342923,,Btech,IT,,,,P-1834,Hdfc,,,,231342932
S-00602,U-0005,C-24111,Britni,9999990602,Addison,,,M,Unmarried,Indian,4312 PINELL ST,Same as Previous,12342924,,Btech,CSE,,,,P-1835,Sbi,,,,231342933
S-00603,U-0005,C-24111,Britt,9999990603,Castor,,,M,Unmarried,Indian,3555 AUBURN BLVD,Same as Previous,12342925,,Btech,ECE,,,,P-1836,Uni,,,,231342934
S-00604,U-0005,C-24111,Britt,9999990604,Lucius,,,M,Unmarried,Indian,K ST / 7TH ST,Same as Previous,12342926,,Btech,Cse,,,,P-1837,Axis,,,,231342935
S-00605,U-0005,C-24111,Britta,9999990605,Zachary,,,M,Unmarried,Indian,8001 BRUCEVILLE RD,Same as Previous,12342927,,Btech,IT,,,,P-1838,Icici,,,,231342936
S-00606,U-0005,C-24111,Brittaney,9999990606,Malik,,,M,Unmarried,Indian,L ST / 19TH ST,Same as Previous,12342928,,Btech,Ece,,,,P-1839,Sbi,,,,231342937
S-00607,U-0005,C-24111,Brittani,9999990607,Merrill,,,M,Unmarried,Indian,4207 52ND ST,Same as Previous,12342929,,Btech,Ece,,,,P-1840,Sbi,,,,231342938
S-00608,U-0005,C-24111,Brittanie,9999990608,Theodore,,,M,Unmarried,Indian,599 50TH ST,Same as Previous,12342930,,Btech,ME,,,,P-1841,Pnb,,,,231342939
S-00609,U-0005,C-24111,Brittany,9999990609,Jakeem,,,M,Unmarried,Indian,1941 WATERFORD RD,Same as Previous,12342931,,Btech,CE,,,,P-1842,Canara,,,,231342940
S-00610,U-0005,C-24111,Britteny,9999990610,Zeus,,,M,Unmarried,Indian,3500 FLORIN RD,Same as Previous,12342932,,Btech,ME,,,,P-1843,Sbi,,,,231342941
S-00611,U-0005,C-24111,Brittney,9999990611,Tarik,,,M,Unmarried,Indian,7636 24TH ST,Same as Previous,12342933,,Btech,CE,,,,P-1844,Sbi,,,,231342942
S-00612,U-0005,C-24111,Brittni,9999990612,Reece,,,M,Unmarried,Indian,15 CARTHAGE CT,Same as Previous,12342934,,Btech,Cse,,,,P-1845,Canara,,,,231342943
S-00613,U-0005,C-24111,Brittny,9999990613,Quentin,,,M,Unmarried,Indian,1900 CANTERBURY RD,Same as Previous,12342935,,Btech,Cse,,,,P-1846,Sbi,,,,231342944
S-00614,U-0005,C-24111,Brock,9999990614,Timon,,,M,Unmarried,Indian,1048 DIXIEANNE AVE,Same as Previous,12342936,,Btech,IT,,,,P-1847,Hdfc,,,,231342945
S-00615,U-0005,C-24111,Broderick,9999990615,Howard,,,M,Unmarried,Indian,29TH ST / R ST,Same as Previous,12342937,,Btech,Ece,,,,P-1848,Sbi,,,,231342946
