Faculty ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Full Name,Aadhaar No,Father's Name,Mother's Maiden Name,Date of Birth,Gender,Maritial Status,Nationality,Correspondence Address,Permanent Address,Mobile No,Telephone No.,Department,Designation,Date of Joining,Area of Specialisation,Appointment Type,PAN No,Bank Name,Bank_Branch,Account No.,IFSC ,MICR
F-01078,U-0005,C-23849,,9999996924,,,,,Married,INDIAN,,,88883309,,Cse,MS,,,,P-5439,Uni,,,,123457866
F-01079,U-0005,C-23849,,9999996925,,,,,Married,INDIAN,,,88883310,,Me,Dr,,,,P-5440,Boi,,,,123457867
F-01080,U-0005,C-23849,,9999996926,,,,,Married,INDIAN,,,88883311,,Ce,Dr,,,,P-5441,Sbi ,,,,123457868
F-01081,U-0005,C-23849,,9999996927,,,,,Married,INDIAN,,,88883312,,IT,Dr,,,,P-5442,Pnb,,,,123457869
F-01082,U-0005,C-23849,,9999996928,,,,,Married,INDIAN,,,88883313,,Cse,MS,,,,P-5443,Sbi,,,,123457870
F-01083,U-0005,C-23849,,9999996929,,,,,Un-Married,INDIAN,,,88883314,,IT,MS,,,,P-5444,Pnb,,,,123457871
F-01084,U-0005,C-23849,,9999996930,,,,,Married,INDIAN,,,88883315,,IT,Dr,,,,P-5445,Hdfc,,,,123457872
F-01085,U-0005,C-23849,,9999996931,,,,,Married,INDIAN,,,88883316,,CSE,Bsc,,,,P-5446,Sbi,,,,123457873
F-01086,U-0005,C-23849,,9999996932,,,,,Married,INDIAN,,,88883317,,ECE,MS,,,,P-5447,Uni,,,,123457874
F-01087,U-0005,C-23849,,9999996933,,,,,Married,INDIAN,,,88883318,,Cse,Dr,,,,P-5448,Axis,,,,123457875
F-01088,U-0005,C-23849,,9999996934,,,,,Un-Married,INDIAN,,,88883319,,IT,MS,,,,P-5449,Icici,,,,123457876
F-01089,U-0005,C-23849,,9999996935,,,,,Un-Married,INDIAN,,,88883320,,Ece,Dr,,,,P-5450,Sbi,,,,123457877
F-01090,U-0005,C-23849,,9999996936,,,,,Married,INDIAN,,,88883321,,Ece,Phd,,,,P-5451,Sbi,,,,123457878
F-01091,U-0005,C-23849,,9999996937,,,,,Married,INDIAN,,,88883322,,ME,Phd,,,,P-5452,Pnb,,,,123457879
F-01092,U-0005,C-23849,,9999996938,,,,,Un-Married,INDIAN,,,88883323,,CE,MS,,,,P-5453,Canara,,,,123457880
F-01093,U-0005,C-23849,,9999996939,,,,,Married,INDIAN,,,88883324,,ME,Dr,,,,P-5454,Sbi,,,,123457881
F-01094,U-0005,C-23849,,9999996940,,,,,Un-Married,INDIAN,,,88883325,,CE,Dr,,,,P-5455,Sbi,,,,123457882
F-01095,U-0005,C-23849,,9999996941,,,,,Un-Married,INDIAN,,,88883326,,Cse,Dr,,,,P-5456,Canara,,,,123457883
F-01096,U-0005,C-23849,,9999996942,,,,,Married,INDIAN,,,88883327,,Cse,MS,,,,P-5457,Sbi,,,,123457884
F-01097,U-0005,C-23849,,9999996943,,,,,Married,INDIAN,,,88883328,,IT,MS,,,,P-5458,Hdfc,,,,123457885
F-01098,U-0005,C-23849,,9999996944,,,,,Married,INDIAN,,,88883329,,Ece,Dr,,,,P-5459,Sbi,,,,123457886
F-01099,U-0005,C-23849,,9999996945,,,,,Married,INDIAN,,,88883330,,Ece,Bsc,,,,P-5460,Axis,,,,123457887
F-01100,U-0005,C-23849,,9999996946,,,,,Married,INDIAN,,,88883331,,Cse,MS,,,,P-5461,icici,,,,123457888
F-01101,U-0005,C-23849,,9999996947,,,,,Married,INDIAN,,,88883332,,Cse,Dr,,,,P-5462,Uni,,,,123457889
F-01102,U-0005,C-23849,,9999996948,,,,,Married,INDIAN,,,88883333,,Me,MS,,,,P-5463,Boi,,,,123457890
F-01103,U-0005,C-23849,,9999996949,,,,,Married,INDIAN,,,88883334,,Ce,Dr,,,,P-5464,Sbi ,,,,123457891
F-01104,U-0005,C-23849,,9999996950,,,,,Married,INDIAN,,,88883335,,IT,Dr,,,,P-5465,Pnb,,,,123457892
F-01105,U-0005,C-23849,,9999996951,,,,,Un-Married,INDIAN,,,88883336,,Cse,Dr,,,,P-5466,Sbi,,,,123457893
F-01106,U-0005,C-23849,,9999996952,,,,,Married,INDIAN,,,88883337,,IT,MS,,,,P-5467,Pnb,,,,123457894
F-01107,U-0005,C-23849,,9999996953,,,,,Married,INDIAN,,,88883338,,IT,MS,,,,P-5468,Hdfc,,,,123457895
F-01108,U-0005,C-23849,,9999996954,,,,,Married,INDIAN,,,88883339,,CSE,Dr,,,,P-5469,Sbi,,,,123457896
F-01109,U-0005,C-23849,,9999996955,,,,,Married,INDIAN,,,88883340,,ECE,Bsc,,,,P-5470,Uni,,,,123457897
F-01110,U-0005,C-23849,,9999996956,,,,,Un-Married,INDIAN,,,88883341,,Cse,MS,,,,P-5471,Axis,,,,123457898
F-01111,U-0005,C-23849,,9999996957,,,,,Un-Married,INDIAN,,,88883342,,IT,Dr,,,,P-5472,Icici,,,,123457899
F-01112,U-0005,C-23849,,9999996958,,,,,Married,INDIAN,,,88883343,,Ece,MS,,,,P-5473,Sbi,,,,123457900
F-01113,U-0005,C-23849,,9999996959,,,,,Married,INDIAN,,,88883344,,Ece,Dr,,,,P-5474,Sbi,,,,123457901
F-01114,U-0005,C-23849,,9999996960,,,,,Un-Married,INDIAN,,,88883345,,ME,Phd,,,,P-5475,Pnb,,,,123457902
F-01115,U-0005,C-23849,,9999996961,,,,,Married,INDIAN,,,88883346,,CE,Phd,,,,P-5476,Canara,,,,123457903
F-01116,U-0005,C-23849,,9999996962,,,,,Un-Married,INDIAN,,,88883347,,ME,MS,,,,P-5477,Sbi,,,,123457904
F-01117,U-0005,C-23849,,9999996963,,,,,Un-Married,INDIAN,,,88883348,,CE,Dr,,,,P-5478,Sbi,,,,123457905
F-01118,U-0005,C-23849,,9999996964,,,,,Married,INDIAN,,,88883349,,Cse,Dr,,,,P-5479,Canara,,,,123457906
F-01119,U-0005,C-23849,,9999996965,,,,,Married,INDIAN,,,88883350,,Cse,Dr,,,,P-5480,Sbi,,,,123457907
F-01120,U-0005,C-23849,,9999996966,,,,,Married,INDIAN,,,88883351,,IT,MS,,,,P-5481,Hdfc,,,,123457908
F-01121,U-0005,C-23849,,9999996967,,,,,Married,INDIAN,,,88883352,,Ece,MS,,,,P-5482,Sbi,,,,123457909
F-01122,U-0005,C-23849,,9999996968,,,,,Married,INDIAN,,,88883353,,Ece,Dr,,,,P-5483,Axis,,,,123457910
F-01123,U-0005,C-23849,,9999996969,,,,,Married,INDIAN,,,88883354,,Cse,Bsc,,,,P-5484,icici,,,,123457911
F-01124,U-0005,C-23849,,9999996970,,,,,Married,INDIAN,,,88883355,,Cse,MS,,,,P-5485,Uni,,,,123457912
F-01125,U-0005,C-23849,,9999996971,,,,,Married,INDIAN,,,88883356,,Me,Dr,,,,P-5486,Boi,,,,123457913
F-01126,U-0005,C-23849,,9999996972,,,,,Married,INDIAN,,,88883357,,Ce,MS,,,,P-5487,Sbi ,,,,123457914
F-01127,U-0005,C-23849,,9999996973,,,,,Un-Married,INDIAN,,,88883358,,IT,Dr,,,,P-5488,Pnb,,,,123457915
F-01128,U-0005,C-23849,,9999996974,,,,,Married,INDIAN,,,88883359,,Cse,Phd,,,,P-5489,Sbi,,,,123457916
F-01129,U-0005,C-24059,,9999996975,,,,,Married,INDIAN,,,88883360,,IT,Phd,,,,P-5490,Pnb,,,,123457917
F-01130,U-0005,C-24059,,9999996976,,,,,Married,INDIAN,,,88883361,,IT,MS,,,,P-5491,Hdfc,,,,123457918
F-01131,U-0005,C-24059,,9999996977,,,,,Married,INDIAN,,,88883362,,CSE,Dr,,,,P-5492,Sbi,,,,123457919
F-01132,U-0005,C-24059,,9999996978,,,,,Un-Married,INDIAN,,,88883363,,ECE,Dr,,,,P-5493,Uni,,,,123457920
F-01133,U-0005,C-24059,,9999996979,,,,,Un-Married,INDIAN,,,88883364,,Cse,Dr,,,,P-5494,Axis,,,,123457921
F-01134,U-0005,C-24059,,9999996980,,,,,Married,INDIAN,,,88883365,,IT,MS,,,,P-5495,Icici,,,,123457922
F-01135,U-0005,C-24059,,9999996981,,,,,Married,INDIAN,,,88883366,,Ece,MS,,,,P-5496,Sbi,,,,123457923
F-01136,U-0005,C-24059,,9999996982,,,,,Un-Married,INDIAN,,,88883367,,Ece,Dr,,,,P-5497,Sbi,,,,123457924
F-01137,U-0005,C-24059,,9999996983,,,,,Married,INDIAN,,,88883368,,ME,Bsc,,,,P-5498,Pnb,,,,123457925
F-01138,U-0005,C-24059,,9999996984,,,,,Un-Married,INDIAN,,,88883369,,CE,MS,,,,P-5499,Canara,,,,123457926
F-01139,U-0005,C-24059,,9999996985,,,,,Un-Married,INDIAN,,,88883370,,ME,Dr,,,,P-5500,Sbi,,,,123457927
F-01140,U-0005,C-24059,,9999996986,,,,,Married,INDIAN,,,88883371,,CE,MS,,,,P-5501,Sbi,,,,123457928
F-01141,U-0005,C-24059,,9999996987,,,,,Married,INDIAN,,,88883372,,Cse,Dr,,,,P-5502,Canara,,,,123457929
F-01142,U-0005,C-24059,,9999996988,,,,,Married,INDIAN,,,88883373,,Cse,Dr,,,,P-5503,Sbi,,,,123457930
F-01143,U-0005,C-24059,,9999996989,,,,,Married,INDIAN,,,88883374,,IT,Dr,,,,P-5504,Hdfc,,,,123457931
F-01144,U-0005,C-24059,,9999996990,,,,,Married,INDIAN,,,88883375,,Ece,MS,,,,P-5505,Sbi,,,,123457932
F-01145,U-0005,C-24059,,9999996991,,,,,Married,INDIAN,,,88883376,,Ece,MS,,,,P-5506,Axis,,,,123457933
F-01146,U-0005,C-24059,,9999996992,,,,,Married,INDIAN,,,88883377,,Cse,Dr,,,,P-5507,icici,,,,123457934
F-01147,U-0005,C-24059,,9999996993,,,,,Married,INDIAN,,,88883378,,Cse,Bsc,,,,P-5508,Uni,,,,123457935
F-01148,U-0005,C-24059,,9999996994,,,,,Married,INDIAN,,,88883379,,Me,MS,,,,P-5509,Boi,,,,123457936
F-01149,U-0005,C-24059,,9999996995,,,,,Un-Married,INDIAN,,,88883380,,Ce,Dr,,,,P-5510,Sbi ,,,,123457937
F-01150,U-0005,C-24059,,9999996996,,,,,Married,INDIAN,,,88883381,,IT,MS,,,,P-5511,Pnb,,,,123457938
F-01151,U-0005,C-24059,,9999996997,,,,,Married,INDIAN,,,88883382,,Cse,Dr,,,,P-5512,Sbi,,,,123457939
F-01152,U-0005,C-24059,,9999996998,,,,,Married,INDIAN,,,88883383,,IT,Phd,,,,P-5513,Pnb,,,,123457940
F-01153,U-0005,C-24059,,9999996999,,,,,Married,INDIAN,,,88883384,,IT,Phd,,,,P-5514,Hdfc,,,,123457941
F-01154,U-0005,C-24059,,9999997000,,,,,Un-Married,INDIAN,,,88883385,,CSE,MS,,,,P-5515,Sbi,,,,123457942
F-01155,U-0005,C-24059,,9999997001,,,,,Un-Married,INDIAN,,,88883386,,ECE,Dr,,,,P-5516,Uni,,,,123457943
F-01156,U-0005,C-24059,,9999997002,,,,,Married,INDIAN,,,88883387,,Cse,Dr,,,,P-5517,Axis,,,,123457944
F-01157,U-0005,C-24059,,9999997003,,,,,Married,INDIAN,,,88883388,,IT,Dr,,,,P-5518,Icici,,,,123457945
F-01158,U-0005,C-24059,,9999997004,,,,,Un-Married,INDIAN,,,88883389,,Ece,MS,,,,P-5519,Sbi,,,,123457946
F-01159,U-0005,C-24059,,9999997005,,,,,Married,INDIAN,,,88883390,,Ece,MS,,,,P-5520,Sbi,,,,123457947
F-01160,U-0005,C-24059,,9999997006,,,,,Un-Married,INDIAN,,,88883391,,ME,Dr,,,,P-5521,Pnb,,,,123457948
F-01161,U-0005,C-24059,,9999997007,,,,,Un-Married,INDIAN,,,88883392,,CE,Bsc,,,,P-5522,Canara,,,,123457949
F-01162,U-0005,C-24059,,9999997008,,,,,Married,INDIAN,,,88883393,,ME,MS,,,,P-5523,Sbi,,,,123457950
F-01163,U-0005,C-24059,,9999997009,,,,,Married,INDIAN,,,88883394,,CE,Dr,,,,P-5524,Sbi,,,,123457951
F-01164,U-0005,C-24059,,9999997010,,,,,Married,INDIAN,,,88883395,,Cse,MS,,,,P-5525,Canara,,,,123457952
F-01165,U-0005,C-24059,,9999997011,,,,,Married,INDIAN,,,88883396,,Cse,Dr,,,,P-5526,Sbi,,,,123457953
F-01166,U-0005,C-24059,,9999997012,,,,,Married,INDIAN,,,88883397,,IT,Phd,,,,P-5527,Hdfc,,,,123457954
F-01167,U-0005,C-24021,,9999997013,,,,,Married,INDIAN,,,88883398,,Ece,Phd,,,,P-5528,Sbi,,,,123457955
F-01168,U-0005,C-24021,,9999997014,,,,,Married,INDIAN,,,88883399,,Ece,MS,,,,P-5529,Axis,,,,123457956
F-01169,U-0005,C-24021,,9999997015,,,,,Married,INDIAN,,,88883400,,Cse,Dr,,,,P-5530,icici,,,,123457957
F-01170,U-0005,C-24021,,9999997016,,,,,Married,INDIAN,,,88883401,,Cse,Dr,,,,P-5531,Uni,,,,123457958
F-01171,U-0005,C-24021,,9999997017,,,,,Un-Married,INDIAN,,,88883402,,Me,Dr,,,,P-5532,Boi,,,,123457959
F-01172,U-0005,C-24021,,9999997018,,,,,Married,INDIAN,,,88883403,,Ce,MS,,,,P-5533,Sbi ,,,,123457960
F-01173,U-0005,C-24021,,9999997019,,,,,Married,INDIAN,,,88883404,,IT,MS,,,,P-5534,Pnb,,,,123457961
F-01174,U-0005,C-24021,,9999997020,,,,,Married,INDIAN,,,88883405,,Cse,Dr,,,,P-5535,Sbi,,,,123457962
F-01175,U-0005,C-24021,,9999997021,,,,,Married,INDIAN,,,88883406,,IT,Bsc,,,,P-5536,Pnb,,,,123457963
F-01176,U-0005,C-24021,,9999997022,,,,,Un-Married,INDIAN,,,88883407,,IT,MS,,,,P-5537,Hdfc,,,,123457964
F-01177,U-0005,C-24021,,9999997023,,,,,Un-Married,INDIAN,,,88883408,,CSE,Dr,,,,P-5538,Sbi,,,,123457965
F-01178,U-0005,C-24021,,9999997024,,,,,Married,INDIAN,,,88883409,,ECE,MS,,,,P-5539,Uni,,,,123457966
F-01179,U-0005,C-24021,,9999997025,,,,,Married,INDIAN,,,88883410,,Cse,Dr,,,,P-5540,Axis,,,,123457967
F-01180,U-0005,C-24021,,9999997026,,,,,Un-Married,INDIAN,,,88883411,,IT,Dr,,,,P-5541,Icici,,,,123457968
F-01181,U-0005,C-24021,,9999997027,,,,,Married,INDIAN,,,88883412,,Ece,Dr,,,,P-5542,Sbi,,,,123457969
F-01182,U-0005,C-24021,,9999997028,,,,,Un-Married,INDIAN,,,88883413,,Ece,MS,,,,P-5543,Sbi,,,,123457970
F-01183,U-0005,C-24021,,9999997029,,,,,Un-Married,INDIAN,,,88883414,,ME,MS,,,,P-5544,Pnb,,,,123457971
F-01184,U-0005,C-24021,,9999997030,,,,,Married,INDIAN,,,88883415,,CE,Dr,,,,P-5545,Canara,,,,123457972
F-01185,U-0005,C-24021,,9999997031,,,,,Married,INDIAN,,,88883416,,ME,Bsc,,,,P-5546,Sbi,,,,123457973
F-01186,U-0005,C-24021,,9999997032,,,,,Married,INDIAN,,,88883417,,CE,MS,,,,P-5547,Sbi,,,,123457974
F-01187,U-0005,C-24021,,9999997033,,,,,Married,INDIAN,,,88883418,,Cse,Dr,,,,P-5548,Canara,,,,123457975
F-01188,U-0005,C-24021,,9999997034,,,,,Married,INDIAN,,,88883419,,Cse,MS,,,,P-5549,Sbi,,,,123457976
F-01189,U-0005,C-24021,,9999997035,,,,,Married,INDIAN,,,88883420,,IT,Dr,,,,P-5550,Hdfc,,,,123457977
F-01190,U-0005,C-24021,,9999997036,,,,,Married,INDIAN,,,88883421,,Ece,Phd,,,,P-5551,Sbi,,,,123457978
F-01191,U-0005,C-24021,,9999997037,,,,,Married,INDIAN,,,88883422,,Ece,Phd,,,,P-5552,Axis,,,,123457979
F-01192,U-0005,C-24021,,9999997038,,,,,Married,INDIAN,,,88883423,,Cse,MS,,,,P-5553,icici,,,,123457980
F-01193,U-0005,C-24021,,9999997039,,,,,Un-Married,INDIAN,,,88883424,,Cse,Dr,,,,P-5554,Uni,,,,123457981
F-01194,U-0005,C-24021,,9999997040,,,,,Married,INDIAN,,,88883425,,Me,Dr,,,,P-5555,Boi,,,,123457982
F-01195,U-0005,C-24021,,9999997041,,,,,Married,INDIAN,,,88883426,,Ce,Dr,,,,P-5556,Sbi ,,,,123457983
F-01196,U-0005,C-24021,,9999997042,,,,,Married,INDIAN,,,88883427,,IT,MS,,,,P-5557,Pnb,,,,123457984
F-01197,U-0005,C-24021,,9999997043,,,,,Married,INDIAN,,,88883428,,Cse,MS,,,,P-5558,Sbi,,,,123457985
F-01198,U-0005,C-24021,,9999997044,,,,,Un-Married,INDIAN,,,88883429,,IT,Dr,,,,P-5559,Pnb,,,,123457986
F-01199,U-0005,C-24021,,9999997045,,,,,Un-Married,INDIAN,,,88883430,,IT,Bsc,,,,P-5560,Hdfc,,,,123457987
F-01200,U-0005,C-24021,,9999997046,,,,,Married,INDIAN,,,88883431,,CSE,MS,,,,P-5561,Sbi,,,,123457988
F-01201,U-0005,C-24021,,9999997047,,,,,Married,INDIAN,,,88883432,,ECE,Dr,,,,P-5562,Uni,,,,123457989
F-01202,U-0005,C-24021,,9999997048,,,,,Un-Married,INDIAN,,,88883433,,Cse,MS,,,,P-5563,Axis,,,,123457990
F-01203,U-0005,C-24021,,9999997049,,,,,Married,INDIAN,,,88883434,,IT,Dr,,,,P-5564,Icici,,,,123457991
F-01204,U-0005,C-24021,,9999997050,,,,,Un-Married,INDIAN,,,88883435,,Ece,Phd,,,,P-5565,Sbi,,,,123457992
F-01205,U-0005,C-24021,,9999997051,,,,,Un-Married,INDIAN,,,88883436,,Ece,Phd,,,,P-5566,Sbi,,,,123457993
F-01206,U-0005,C-24021,,9999997052,,,,,Married,INDIAN,,,88883437,,ME,MS,,,,P-5567,Pnb,,,,123457994
F-01207,U-0005,C-24021,,9999997053,,,,,Married,INDIAN,,,88883438,,CE,Dr,,,,P-5568,Canara,,,,123457995
F-01208,U-0005,C-24021,,9999997054,,,,,Married,INDIAN,,,88883439,,ME,Dr,,,,P-5569,Sbi,,,,123457996
F-01209,U-0005,C-24021,,9999997055,,,,,Married,INDIAN,,,88883440,,CE,Dr,,,,P-5570,Sbi,,,,123457997
F-01210,U-0005,C-24021,,9999997056,,,,,Married,INDIAN,,,88883441,,Cse,MS,,,,P-5571,Canara,,,,123457998
F-01211,U-0005,C-24021,,9999997057,,,,,Married,INDIAN,,,88883442,,Cse,MS,,,,P-5572,Sbi,,,,123457999
F-01212,U-0005,C-24021,,9999997058,,,,,Married,INDIAN,,,88883443,,IT,Dr,,,,P-5573,Hdfc,,,,123458000
F-01213,U-0005,C-24021,,9999997059,,,,,Married,INDIAN,,,88883444,,Ece,Bsc,,,,P-5574,Sbi,,,,123458001
F-01214,U-0005,C-24021,,9999997060,,,,,Married,INDIAN,,,88883445,,Ece,MS,,,,P-5575,Axis,,,,123458002
F-01215,U-0005,C-24021,,9999997061,,,,,Un-Married,INDIAN,,,88883446,,Cse,Dr,,,,P-5576,icici,,,,123458003
F-01216,U-0005,C-24021,,9999997062,,,,,Married,INDIAN,,,88883447,,Cse,MS,,,,P-5577,Uni,,,,123458004
F-01217,U-0005,C-24021,,9999997063,,,,,Married,INDIAN,,,88883448,,Me,Dr,,,,P-5578,Boi,,,,123458005
F-01218,U-0005,C-24021,,9999997064,,,,,Married,INDIAN,,,88883449,,Ce,Dr,,,,P-5579,Sbi ,,,,123458006
F-01219,U-0005,C-24021,,9999997065,,,,,Married,INDIAN,,,88883450,,IT,Dr,,,,P-5580,Pnb,,,,123458007
F-01220,U-0005,C-24021,,9999997066,,,,,Un-Married,INDIAN,,,88883451,,Cse,MS,,,,P-5581,Sbi,,,,123458008
F-01221,U-0005,C-24021,,9999997067,,,,,Un-Married,INDIAN,,,88883452,,IT,MS,,,,P-5582,Pnb,,,,123458009
F-01222,U-0005,C-24021,,9999997068,,,,,Married,INDIAN,,,88883453,,IT,Dr,,,,P-5583,Hdfc,,,,123458010
F-01223,U-0005,C-24021,,9999997069,,,,,Married,INDIAN,,,88883454,,CSE,Bsc,,,,P-5584,Sbi,,,,123458011
F-01224,U-0005,C-24021,,9999997070,,,,,Un-Married,INDIAN,,,88883455,,ECE,MS,,,,P-5585,Uni,,,,123458012
F-01225,U-0005,C-24021,,9999997071,,,,,Married,INDIAN,,,88883456,,Cse,Dr,,,,P-5586,Axis,,,,123458013
F-01226,U-0005,C-24021,,9999997072,,,,,Un-Married,INDIAN,,,88883457,,IT,MS,,,,P-5587,Icici,,,,123458014
F-01227,U-0005,C-24021,,9999997073,,,,,Un-Married,INDIAN,,,88883458,,Ece,Dr,,,,P-5588,Sbi,,,,123458015
F-01228,U-0005,C-24021,,9999997074,,,,,Married,INDIAN,,,88883459,,Ece,Phd,,,,P-5589,Sbi,,,,123458016
F-01229,U-0005,C-24021,,9999997075,,,,,Married,INDIAN,,,88883460,,ME,Phd,,,,P-5590,Pnb,,,,123458017
F-01230,U-0005,C-24021,,9999997076,,,,,Married,INDIAN,,,88883461,,CE,MS,,,,P-5591,Canara,,,,123458018
F-01231,U-0005,C-24021,,9999997077,,,,,Married,INDIAN,,,88883462,,ME,Dr,,,,P-5592,Sbi,,,,123458019
F-01232,U-0005,C-24021,,9999997078,,,,,Married,INDIAN,,,88883463,,CE,Dr,,,,P-5593,Sbi,,,,123458020
F-01233,U-0005,C-24021,,9999997079,,,,,Married,INDIAN,,,88883464,,Cse,Dr,,,,P-5594,Canara,,,,123458021
F-01234,U-0005,C-24021,,9999997080,,,,,Married,INDIAN,,,88883465,,Cse,MS,,,,P-5595,Sbi,,,,123458022
F-01235,U-0005,C-24021,,9999997081,,,,,Married,INDIAN,,,88883466,,IT,MS,,,,P-5596,Hdfc,,,,123458023
F-01236,U-0005,C-24021,,9999997082,,,,,Married,INDIAN,,,88883467,,Ece,Dr,,,,P-5597,Sbi,,,,123458024
F-01237,U-0005,C-24021,,9999997083,,,,,Un-Married,INDIAN,,,88883468,,Ece,Bsc,,,,P-5598,Axis,,,,123458025
F-01238,U-0005,C-24021,,9999997084,,,,,Married,INDIAN,,,88883469,,Cse,MS,,,,P-5599,icici,,,,123458026
F-01239,U-0005,C-24021,,9999997085,,,,,Married,INDIAN,,,88883470,,Cse,Dr,,,,P-5600,Uni,,,,123458027
F-01240,U-0005,C-24021,,9999997086,,,,,Married,INDIAN,,,88883471,,Me,MS,,,,P-5601,Boi,,,,123458028
F-01241,U-0005,C-24347,,9999997087,,,,,Married,INDIAN,,,88883472,,Ce,Dr,,,,P-5602,Sbi ,,,,123458029
F-01242,U-0005,C-24347,,9999997088,,,,,Un-Married,INDIAN,,,88883473,,IT,Phd,,,,P-5603,Pnb,,,,123458030
F-01243,U-0005,C-24347,,9999997089,,,,,Un-Married,INDIAN,,,88883474,,Cse,Phd,,,,P-5604,Sbi,,,,123458031
F-01244,U-0005,C-24347,,9999997090,,,,,Married,INDIAN,,,88883475,,IT,MS,,,,P-5605,Pnb,,,,123458032
F-01245,U-0005,C-24347,,9999997091,,,,,Married,INDIAN,,,88883476,,IT,Dr,,,,P-5606,Hdfc,,,,123458033
F-01246,U-0005,C-24347,,9999997092,,,,,Un-Married,INDIAN,,,88883477,,CSE,Dr,,,,P-5607,Sbi,,,,123458034
F-01247,U-0005,C-24347,,9999997093,,,,,Married,INDIAN,,,88883478,,ECE,Dr,,,,P-5608,Uni,,,,123458035
F-01248,U-0005,C-24347,,9999997094,,,,,Un-Married,INDIAN,,,88883479,,Cse,MS,,,,P-5609,Axis,,,,123458036
F-01249,U-0005,C-24347,,9999997095,,,,,Un-Married,INDIAN,,,88883480,,IT,MS,,,,P-5610,Icici,,,,123458037
F-01250,U-0005,C-24347,,9999997096,,,,,Married,INDIAN,,,88883481,,Ece,Dr,,,,P-5611,Sbi,,,,123458038
F-01251,U-0005,C-24347,,9999997097,,,,,Married,INDIAN,,,88883482,,Ece,Bsc,,,,P-5612,Sbi,,,,123458039
F-01252,U-0005,C-24347,,9999997098,,,,,Married,INDIAN,,,88883483,,ME,MS,,,,P-5613,Pnb,,,,123458040
F-01253,U-0005,C-24347,,9999997099,,,,,Married,INDIAN,,,88883484,,CE,Dr,,,,P-5614,Canara,,,,123458041
F-01254,U-0005,C-24347,,9999997100,,,,,Married,INDIAN,,,88883485,,ME,MS,,,,P-5615,Sbi,,,,123458042
F-01255,U-0005,C-24347,,9999997101,,,,,Married,INDIAN,,,88883486,,CE,Dr,,,,P-5616,Sbi,,,,123458043
F-01256,U-0005,C-24347,,9999997102,,,,,Married,INDIAN,,,88883487,,Cse,Dr,,,,P-5617,Canara,,,,123458044
F-01257,U-0005,C-24347,,9999997103,,,,,Married,INDIAN,,,88883488,,Cse,Dr,,,,P-5618,Sbi,,,,123458045
F-01258,U-0005,C-24347,,9999997104,,,,,Married,INDIAN,,,88883489,,IT,MS,,,,P-5619,Hdfc,,,,123458046
F-01259,U-0005,C-24347,,9999997105,,,,,Un-Married,INDIAN,,,88883490,,Ece,MS,,,,P-5620,Sbi,,,,123458047
F-01260,U-0005,C-24347,,9999997106,,,,,Married,INDIAN,,,88883491,,Ece,Dr,,,,P-5621,Axis,,,,123458048
F-01261,U-0005,C-24347,,9999997107,,,,,Married,INDIAN,,,88883492,,Cse,Bsc,,,,P-5622,icici,,,,123458049
F-01262,U-0005,C-24347,,9999997108,,,,,Married,INDIAN,,,88883493,,Cse,MS,,,,P-5623,Uni,,,,123458050
F-01263,U-0005,C-24347,,9999997109,,,,,Married,INDIAN,,,88883494,,Me,Dr,,,,P-5624,Boi,,,,123458051
F-01264,U-0005,C-24347,,9999997110,,,,,Un-Married,INDIAN,,,88883495,,Ce,MS,,,,P-5625,Sbi ,,,,123458052
F-01265,U-0005,C-24347,,9999997111,,,,,Un-Married,INDIAN,,,88883496,,IT,Dr,,,,P-5626,Pnb,,,,123458053
F-01266,U-0005,C-24347,,9999997112,,,,,Married,INDIAN,,,88883497,,Cse,Phd,,,,P-5627,Sbi,,,,123458054
F-01267,U-0005,C-24347,,9999997113,,,,,Married,INDIAN,,,88883498,,IT,Phd,,,,P-5628,Pnb,,,,123458055
F-01268,U-0005,C-24347,,9999997114,,,,,Un-Married,INDIAN,,,88883499,,IT,MS,,,,P-5629,Hdfc,,,,123458056
F-01269,U-0005,C-24347,,9999997115,,,,,Married,INDIAN,,,88883500,,CSE,Dr,,,,P-5630,Sbi,,,,123458057
F-01270,U-0005,C-24347,,9999997116,,,,,Un-Married,INDIAN,,,88883501,,ECE,Dr,,,,P-5631,Uni,,,,123458058
F-01271,U-0005,C-24347,,9999997117,,,,,Un-Married,INDIAN,,,88883502,,Cse,Dr,,,,P-5632,Axis,,,,123458059
F-01272,U-0005,C-24347,,9999997118,,,,,Married,INDIAN,,,88883503,,IT,MS,,,,P-5633,Icici,,,,123458060
F-01273,U-0005,C-24347,,9999997119,,,,,Married,INDIAN,,,88883504,,Ece,MS,,,,P-5634,Sbi,,,,123458061
F-01274,U-0005,C-24347,,9999997120,,,,,Married,INDIAN,,,88883505,,Ece,Dr,,,,P-5635,Sbi,,,,123458062
F-01275,U-0005,C-24347,,9999997121,,,,,Married,INDIAN,,,88883506,,ME,Bsc,,,,P-5636,Pnb,,,,123458063
F-01276,U-0005,C-24347,,9999997122,,,,,Married,INDIAN,,,88883507,,CE,MS,,,,P-5637,Canara,,,,123458064
F-01277,U-0005,C-24347,,9999997123,,,,,Married,INDIAN,,,88883508,,ME,Dr,,,,P-5638,Sbi,,,,123458065
