Faculty ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Full Name,Email,Login ID ,Password,Is Aadhaar Verified?,Are Bank Details Verified?,Is PAN Verified?
F-01328,U-0005,C-24347,,,F-01328,password,No,No,No
F-01329,U-0005,C-24347,,,F-01329,password,Yes,Yes,Yes
F-01330,U-0005,C-24347,,,F-01330,password,Yes,Yes,Yes
F-01331,U-0005,C-24347,,,F-01331,password,Yes,Yes,Yes
F-01332,U-0005,C-24347,,,F-01332,password,No,No,No
F-01333,U-0005,C-24347,,,F-01333,password,Yes,Yes,Yes
F-01334,U-0005,C-24347,,,F-01334,password,Yes,Yes,Yes
F-01335,U-0005,C-24347,,,F-01335,password,Yes,Yes,Yes
F-01336,U-0005,C-24347,,,F-01336,password,No,No,No
F-01337,U-0005,C-24347,,,F-01337,password,Yes,Yes,Yes
F-01338,U-0005,C-24031,,,F-01338,password,No,No,No
F-01339,U-0005,C-24031,,,F-01339,password,Yes,Yes,Yes
F-01340,U-0005,C-24031,,,F-01340,password,Yes,Yes,Yes
F-01341,U-0005,C-24031,,,F-01341,password,No,No,No
F-01342,U-0005,C-24031,,,F-01342,password,No,No,No
F-01343,U-0005,C-24031,,,F-01343,password,Yes,Yes,Yes
F-01344,U-0005,C-24031,,,F-01344,password,No,No,No
F-01345,U-0005,C-24031,,,F-01345,password,Yes,Yes,Yes
F-01346,U-0005,C-24031,,,F-01346,password,No,No,No
F-01347,U-0005,C-24031,,,F-01347,password,Yes,Yes,Yes
F-01348,U-0005,C-24031,,,F-01348,password,Yes,Yes,Yes
F-01349,U-0005,C-24031,,,F-01349,password,Yes,Yes,Yes
F-01350,U-0005,C-24031,,,F-01350,password,No,No,No
F-01351,U-0005,C-24031,,,F-01351,password,Yes,Yes,Yes
F-01352,U-0005,C-24031,,,F-01352,password,Yes,Yes,Yes
F-01353,U-0005,C-24031,,,F-01353,password,Yes,Yes,Yes
F-01354,U-0005,C-24031,,,F-01354,password,No,No,No
F-01355,U-0005,C-24031,,,F-01355,password,Yes,Yes,Yes
F-01356,U-0005,C-24031,,,F-01356,password,No,No,No
F-01357,U-0005,C-24031,,,F-01357,password,Yes,Yes,Yes
F-01358,U-0005,C-24031,,,F-01358,password,Yes,Yes,Yes
F-01359,U-0005,C-24031,,,F-01359,password,No,No,No
F-01360,U-0005,C-24031,,,F-01360,password,No,No,No
F-01361,U-0005,C-24031,,,F-01361,password,Yes,Yes,Yes
F-01362,U-0005,C-24031,,,F-01362,password,No,No,No
F-01363,U-0005,C-24031,,,F-01363,password,Yes,Yes,Yes
F-01364,U-0005,C-24031,,,F-01364,password,No,No,No
F-01365,U-0005,C-24031,,,F-01365,password,Yes,Yes,Yes
F-01366,U-0005,C-24031,,,F-01366,password,Yes,Yes,Yes
F-01367,U-0005,C-24031,,,F-01367,password,Yes,Yes,Yes
F-01368,U-0005,C-24031,,,F-01368,password,No,No,No
F-01369,U-0005,C-24031,,,F-01369,password,Yes,Yes,Yes
F-01370,U-0005,C-24031,,,F-01370,password,Yes,Yes,Yes
F-01371,U-0005,C-24031,,,F-01371,password,Yes,Yes,Yes
F-01372,U-0005,C-24031,,,F-01372,password,No,No,No
F-01373,U-0005,C-24031,,,F-01373,password,Yes,Yes,Yes
F-01374,U-0005,C-24031,,,F-01374,password,No,No,No
F-01375,U-0005,C-24031,,,F-01375,password,Yes,Yes,Yes
F-01376,U-0005,C-24031,,,F-01376,password,Yes,Yes,Yes
F-01377,U-0005,C-24031,,,F-01377,password,No,No,No
F-01378,U-0005,C-24031,,,F-01378,password,No,No,No
F-01379,U-0005,C-24031,,,F-01379,password,Yes,Yes,Yes
F-01380,U-0005,C-24031,,,F-01380,password,No,No,No
F-01381,U-0005,C-24031,,,F-01381,password,Yes,Yes,Yes
F-01382,U-0005,C-24031,,,F-01382,password,No,No,No
F-01383,U-0005,C-24031,,,F-01383,password,Yes,Yes,Yes
F-01384,U-0005,C-24031,,,F-01384,password,Yes,Yes,Yes
F-01385,U-0005,C-24031,,,F-01385,password,Yes,Yes,Yes
F-01386,U-0005,C-24031,,,F-01386,password,No,No,No
F-01387,U-0005,C-24031,,,F-01387,password,Yes,Yes,Yes
F-01388,U-0005,C-24031,,,F-01388,password,Yes,Yes,Yes
F-01389,U-0005,C-24031,,,F-01389,password,Yes,Yes,Yes
F-01390,U-0005,C-24393,,,F-01390,password,No,No,No
F-01391,U-0005,C-24393,,,F-01391,password,Yes,Yes,Yes
F-01392,U-0005,C-24393,,,F-01392,password,No,No,No
F-01393,U-0005,C-24393,,,F-01393,password,Yes,Yes,Yes
F-01394,U-0005,C-24393,,,F-01394,password,Yes,Yes,Yes
F-01395,U-0005,C-24393,,,F-01395,password,No,No,No
F-01396,U-0005,C-24393,,,F-01396,password,No,No,No
F-01397,U-0005,C-24393,,,F-01397,password,Yes,Yes,Yes
F-01398,U-0005,C-24393,,,F-01398,password,No,No,No
F-01399,U-0005,C-24393,,,F-01399,password,Yes,Yes,Yes
F-01400,U-0005,C-24393,,,F-01400,password,No,No,No
F-01401,U-0005,C-24393,,,F-01401,password,Yes,Yes,Yes
F-01402,U-0005,C-24393,,,F-01402,password,Yes,Yes,Yes
F-01403,U-0005,C-24393,,,F-01403,password,Yes,Yes,Yes
F-01404,U-0005,C-24393,,,F-01404,password,No,No,No
F-01405,U-0005,C-24393,,,F-01405,password,Yes,Yes,Yes
F-01406,U-0005,C-24393,,,F-01406,password,Yes,Yes,Yes
F-01407,U-0005,C-24393,,,F-01407,password,Yes,Yes,Yes
F-01408,U-0005,C-24393,,,F-01408,password,No,No,No
F-01409,U-0005,C-24393,,,F-01409,password,Yes,Yes,Yes
F-01410,U-0005,C-24393,,,F-01410,password,No,No,No
F-01411,U-0005,C-24393,,,F-01411,password,Yes,Yes,Yes
F-01412,U-0005,C-24393,,,F-01412,password,Yes,Yes,Yes
F-01413,U-0005,C-24393,,,F-01413,password,No,No,No
F-01414,U-0005,C-24393,,,F-01414,password,No,No,No
F-01415,U-0005,C-24393,,,F-01415,password,Yes,Yes,Yes
F-01416,U-0005,C-24393,,,F-01416,password,No,No,No
F-01417,U-0005,C-24393,,,F-01417,password,Yes,Yes,Yes
F-01418,U-0005,C-24393,,,F-01418,password,No,No,No
F-01419,U-0005,C-24393,,,F-01419,password,Yes,Yes,Yes
F-01420,U-0005,C-24393,,,F-01420,password,Yes,Yes,Yes
F-01421,U-0005,C-24393,,,F-01421,password,Yes,Yes,Yes
F-01422,U-0005,C-24393,,,F-01422,password,No,No,No
F-01423,U-0005,C-24393,,,F-01423,password,Yes,Yes,Yes
F-01424,U-0005,C-24393,,,F-01424,password,Yes,Yes,Yes
F-01425,U-0005,C-24393,,,F-01425,password,Yes,Yes,Yes
F-01426,U-0005,C-24393,,,F-01426,password,No,No,No
F-01427,U-0005,C-24393,,,F-01427,password,Yes,Yes,Yes
F-01428,U-0005,C-24393,,,F-01428,password,No,No,No
F-01429,U-0005,C-24393,,,F-01429,password,Yes,Yes,Yes
F-01430,U-0005,C-24393,,,F-01430,password,Yes,Yes,Yes
F-01431,U-0005,C-24393,,,F-01431,password,No,No,No
F-01432,U-0005,C-24393,,,F-01432,password,No,No,No
F-01433,U-0005,C-24393,,,F-01433,password,Yes,Yes,Yes
F-01434,U-0005,C-24393,,,F-01434,password,No,No,No
F-01435,U-0005,C-24393,,,F-01435,password,Yes,Yes,Yes
F-01436,U-0005,C-24393,,,F-01436,password,No,No,No
F-01437,U-0005,C-24393,,,F-01437,password,Yes,Yes,Yes
F-01438,U-0005,C-24393,,,F-01438,password,Yes,Yes,Yes
F-01439,U-0005,C-24393,,,F-01439,password,Yes,Yes,Yes
F-01440,U-0005,C-24393,,,F-01440,password,No,No,No
F-01441,U-0005,C-24393,,,F-01441,password,Yes,Yes,Yes
F-01442,U-0005,C-24393,,,F-01442,password,Yes,Yes,Yes
F-01443,U-0005,C-24393,,,F-01443,password,Yes,Yes,Yes
F-01444,U-0005,C-24393,,,F-01444,password,No,No,No
F-01445,U-0005,C-24393,,,F-01445,password,Yes,Yes,Yes
F-01446,U-0005,C-24393,,,F-01446,password,No,No,No
F-01447,U-0005,C-24393,,,F-01447,password,Yes,Yes,Yes
F-01448,U-0005,C-24393,,,F-01448,password,Yes,Yes,Yes
F-01449,U-0005,C-24393,,,F-01449,password,No,No,No
F-01450,U-0005,C-24393,,,F-01450,password,No,No,No
F-01451,U-0005,C-24393,,,F-01451,password,Yes,Yes,Yes
F-01452,U-0005,C-24393,,,F-01452,password,No,No,No
F-01453,U-0005,C-24393,,,F-01453,password,Yes,Yes,Yes
F-01454,U-0005,C-24393,,,F-01454,password,No,No,No
F-01455,U-0005,C-24393,,,F-01455,password,Yes,Yes,Yes
F-01456,U-0005,C-24393,,,F-01456,password,Yes,Yes,Yes
F-01457,U-0005,C-24393,,,F-01457,password,Yes,Yes,Yes
F-01458,U-0005,C-24393,,,F-01458,password,No,No,No
F-01459,U-0005,C-24393,,,F-01459,password,Yes,Yes,Yes
F-01460,U-0005,C-24393,,,F-01460,password,Yes,Yes,Yes
F-01461,U-0005,C-24393,,,F-01461,password,Yes,Yes,Yes
F-01462,U-0005,C-24393,,,F-01462,password,No,No,No
F-01463,U-0005,C-24393,,,F-01463,password,Yes,Yes,Yes
F-01464,U-0005,C-24393,,,F-01464,password,No,No,No
F-01465,U-0005,C-24393,,,F-01465,password,Yes,Yes,Yes
F-01466,U-0005,C-24393,,,F-01466,password,Yes,Yes,Yes
F-01467,U-0005,C-24393,,,F-01467,password,No,No,No
F-01468,U-0005,C-24393,,,F-01468,password,No,No,No
F-01469,U-0005,C-24393,,,F-01469,password,Yes,Yes,Yes
F-01470,U-0005,C-24393,,,F-01470,password,No,No,No
F-01471,U-0005,C-24393,,,F-01471,password,Yes,Yes,Yes
F-01472,U-0005,C-24393,,,F-01472,password,No,No,No
F-01473,U-0005,C-24393,,,F-01473,password,Yes,Yes,Yes
F-01474,U-0005,C-24393,,,F-01474,password,Yes,Yes,Yes
F-01475,U-0005,C-24393,,,F-01475,password,Yes,Yes,Yes
F-01476,U-0005,C-24393,,,F-01476,password,No,No,No
F-01477,U-0005,C-24393,,,F-01477,password,Yes,Yes,Yes
F-01478,U-0005,C-24393,,,F-01478,password,Yes,Yes,Yes
F-01479,U-0005,C-24393,,,F-01479,password,Yes,Yes,Yes
F-01480,U-0005,C-24393,,,F-01480,password,No,No,No
F-01481,U-0005,C-24393,,,F-01481,password,Yes,Yes,Yes
F-01482,U-0005,C-24393,,,F-01482,password,No,No,No
F-01483,U-0005,C-24393,,,F-01483,password,Yes,Yes,Yes
F-01484,U-0005,C-24393,,,F-01484,password,Yes,Yes,Yes
F-01485,U-0005,C-24393,,,F-01485,password,No,No,No
F-01486,U-0005,C-24393,,,F-01486,password,No,No,No
F-01487,U-0005,C-24393,,,F-01487,password,Yes,Yes,Yes
F-01488,U-0005,C-24393,,,F-01488,password,No,No,No
F-01489,U-0005,C-24393,,,F-01489,password,Yes,Yes,Yes
F-01490,U-0005,C-24393,,,F-01490,password,No,No,No
F-01491,U-0005,C-24393,,,F-01491,password,Yes,Yes,Yes
F-01492,U-0005,C-24393,,,F-01492,password,Yes,Yes,Yes
F-01493,U-0005,C-24393,,,F-01493,password,Yes,Yes,Yes
F-01494,U-0005,C-24393,,,F-01494,password,No,No,No
F-01495,U-0005,C-24393,,,F-01495,password,Yes,Yes,Yes
F-01496,U-0005,C-24393,,,F-01496,password,Yes,Yes,Yes
F-01497,U-0005,C-24393,,,F-01497,password,Yes,Yes,Yes
F-01498,U-0005,C-24393,,,F-01498,password,No,No,No
F-01499,U-0005,C-24393,,,F-01499,password,Yes,Yes,Yes
F-01500,U-0005,C-24393,,,F-01500,password,No,No,No
F-01501,U-0005,C-24393,,,F-01501,password,Yes,Yes,Yes
F-01502,U-0005,C-24393,,,F-01502,password,Yes,Yes,Yes
F-01503,U-0005,C-24393,,,F-01503,password,No,No,No
F-01504,U-0005,C-24393,,,F-01504,password,No,No,No
F-01505,U-0005,C-24393,,,F-01505,password,Yes,Yes,Yes
F-01506,U-0005,C-24393,,,F-01506,password,No,No,No
F-01507,U-0005,C-24393,,,F-01507,password,Yes,Yes,Yes
F-01508,U-0005,C-24393,,,F-01508,password,No,No,No
F-01509,U-0005,C-24393,,,F-01509,password,Yes,Yes,Yes
F-01510,U-0005,C-24393,,,F-01510,password,Yes,Yes,Yes
F-01511,U-0005,C-24393,,,F-01511,password,Yes,Yes,Yes
F-01512,U-0005,C-24393,,,F-01512,password,No,No,No
F-01513,U-0005,C-24393,,,F-01513,password,Yes,Yes,Yes
F-01514,U-0005,C-24393,,,F-01514,password,Yes,Yes,Yes
F-01515,U-0005,C-24393,,,F-01515,password,Yes,Yes,Yes
F-01516,U-0005,C-24393,,,F-01516,password,No,No,No
F-01517,U-0005,C-24393,,,F-01517,password,Yes,Yes,Yes
F-01518,U-0005,C-24393,,,F-01518,password,No,No,No
F-01519,U-0005,C-24393,,,F-01519,password,Yes,Yes,Yes
F-01520,U-0005,C-24393,,,F-01520,password,Yes,Yes,Yes
F-01521,U-0005,C-24393,,,F-01521,password,No,No,No
F-01522,U-0005,C-24393,,,F-01522,password,No,No,No
F-01523,U-0005,C-24393,,,F-01523,password,Yes,Yes,Yes
F-01524,U-0005,C-24393,,,F-01524,password,No,No,No
F-01525,U-0005,C-24393,,,F-01525,password,Yes,Yes,Yes
F-01526,U-0005,C-24393,,,F-01526,password,No,No,No
F-01527,U-0005,C-24393,,,F-01527,password,Yes,Yes,Yes
F-01528,U-0005,C-24393,,,F-01528,password,Yes,Yes,Yes
F-01529,U-0005,C-24393,,,F-01529,password,Yes,Yes,Yes
F-01530,U-0005,C-24393,,,F-01530,password,No,No,No
F-01531,U-0005,C-24393,,,F-01531,password,Yes,Yes,Yes
F-01532,U-0005,C-24393,,,F-01532,password,Yes,Yes,Yes
F-01533,U-0005,C-24393,,,F-01533,password,Yes,Yes,Yes
F-01534,U-0005,C-24393,,,F-01534,password,No,No,No
F-01535,U-0005,C-24393,,,F-01535,password,Yes,Yes,Yes
F-01536,U-0005,C-24393,,,F-01536,password,No,No,No
F-01537,U-0005,C-24393,,,F-01537,password,Yes,Yes,Yes
F-01538,U-0005,C-24393,,,F-01538,password,Yes,Yes,Yes
F-01539,U-0005,C-24393,,,F-01539,password,No,No,No
F-01540,U-0005,C-24393,,,F-01540,password,No,No,No
F-01541,U-0005,C-24393,,,F-01541,password,Yes,Yes,Yes
F-01542,U-0005,C-24393,,,F-01542,password,No,No,No
F-01543,U-0005,C-24393,,,F-01543,password,Yes,Yes,Yes
F-01544,U-0005,C-24393,,,F-01544,password,No,No,No
F-01545,U-0005,C-24393,,,F-01545,password,Yes,Yes,Yes
F-01546,U-0005,C-24393,,,F-01546,password,Yes,Yes,Yes
F-01547,U-0005,C-24393,,,F-01547,password,Yes,Yes,Yes
F-01548,U-0005,C-24393,,,F-01548,password,No,No,No
F-01549,U-0005,C-24393,,,F-01549,password,Yes,Yes,Yes
F-01550,U-0005,C-24393,,,F-01550,password,Yes,Yes,Yes
F-01551,U-0005,C-24393,,,F-01551,password,Yes,Yes,Yes
F-01552,U-0005,C-24393,,,F-01552,password,No,No,No
F-01553,U-0005,C-24393,,,F-01553,password,Yes,Yes,Yes
F-01554,U-0005,C-24393,,,F-01554,password,No,No,No
F-01555,U-0005,C-24393,,,F-01555,password,Yes,Yes,Yes
F-01556,U-0005,C-27189,,,F-01556,password,Yes,Yes,Yes
F-01557,U-0005,C-27189,,,F-01557,password,No,No,No
F-01558,U-0005,C-27189,,,F-01558,password,No,No,No
F-01559,U-0005,C-27189,,,F-01559,password,Yes,Yes,Yes
F-01560,U-0005,C-27189,,,F-01560,password,No,No,No
F-01561,U-0005,C-27189,,,F-01561,password,Yes,Yes,Yes
F-01562,U-0005,C-27189,,,F-01562,password,No,No,No
F-01563,U-0005,C-27189,,,F-01563,password,Yes,Yes,Yes
F-01564,U-0005,C-27189,,,F-01564,password,Yes,Yes,Yes
F-01565,U-0005,C-27189,,,F-01565,password,Yes,Yes,Yes
F-01566,U-0005,C-27189,,,F-01566,password,No,No,No
F-01567,U-0005,C-27189,,,F-01567,password,Yes,Yes,Yes
F-01568,U-0005,C-27189,,,F-01568,password,Yes,Yes,Yes
F-01569,U-0005,C-27189,,,F-01569,password,Yes,Yes,Yes
F-01570,U-0005,C-27189,,,F-01570,password,No,No,No
F-01571,U-0005,C-27189,,,F-01571,password,Yes,Yes,Yes
F-01572,U-0005,C-27189,,,F-01572,password,No,No,No
F-01573,U-0005,C-27189,,,F-01573,password,Yes,Yes,Yes
F-01574,U-0005,C-27189,,,F-01574,password,Yes,Yes,Yes
F-01575,U-0005,C-27189,,,F-01575,password,No,No,No
F-01576,U-0005,C-27189,,,F-01576,password,No,No,No
F-01577,U-0005,C-27189,,,F-01577,password,Yes,Yes,Yes
F-01578,U-0005,C-27189,,,F-01578,password,No,No,No
F-01579,U-0005,C-27189,,,F-01579,password,Yes,Yes,Yes
F-01580,U-0005,C-27189,,,F-01580,password,No,No,No
F-01581,U-0005,C-27189,,,F-01581,password,Yes,Yes,Yes
F-01582,U-0005,C-27189,,,F-01582,password,Yes,Yes,Yes
F-01583,U-0005,C-27189,,,F-01583,password,Yes,Yes,Yes
F-01584,U-0005,C-27189,,,F-01584,password,No,No,No
F-01585,U-0005,C-27189,,,F-01585,password,Yes,Yes,Yes
F-01586,U-0005,C-27189,,,F-01586,password,Yes,Yes,Yes
F-01587,U-0005,C-27189,,,F-01587,password,Yes,Yes,Yes
F-01588,U-0005,C-27189,,,F-01588,password,No,No,No
F-01589,U-0005,C-27189,,,F-01589,password,Yes,Yes,Yes
F-01590,U-0005,C-24205,,,F-01590,password,No,No,No
F-01591,U-0005,C-24205,,,F-01591,password,Yes,Yes,Yes
F-01592,U-0005,C-24205,,,F-01592,password,Yes,Yes,Yes
F-01593,U-0005,C-24205,,,F-01593,password,No,No,No
F-01594,U-0005,C-24205,,,F-01594,password,No,No,No
F-01595,U-0005,C-24205,,,F-01595,password,Yes,Yes,Yes
F-01596,U-0005,C-24205,,,F-01596,password,No,No,No
F-01597,U-0005,C-24205,,,F-01597,password,Yes,Yes,Yes
F-01598,U-0005,C-24205,,,F-01598,password,No,No,No
F-01599,U-0005,C-24205,,,F-01599,password,Yes,Yes,Yes
F-01600,U-0005,C-24205,,,F-01600,password,Yes,Yes,Yes
F-01601,U-0005,C-24205,,,F-01601,password,Yes,Yes,Yes
F-01602,U-0005,C-24205,,,F-01602,password,No,No,No
F-01603,U-0005,C-24205,,,F-01603,password,Yes,Yes,Yes
F-01604,U-0005,C-24205,,,F-01604,password,Yes,Yes,Yes
F-01605,U-0005,C-24205,,,F-01605,password,Yes,Yes,Yes
F-01606,U-0005,C-24205,,,F-01606,password,No,No,No
F-01607,U-0005,C-24205,,,F-01607,password,Yes,Yes,Yes
F-01608,U-0005,C-24205,,,F-01608,password,No,No,No
F-01609,U-0005,C-24205,,,F-01609,password,Yes,Yes,Yes
F-01610,U-0005,C-24205,,,F-01610,password,Yes,Yes,Yes
F-01611,U-0005,C-24205,,,F-01611,password,No,No,No
F-01612,U-0005,C-24205,,,F-01612,password,No,No,No
F-01613,U-0005,C-24205,,,F-01613,password,Yes,Yes,Yes
F-01614,U-0005,C-24205,,,F-01614,password,No,No,No
F-01615,U-0005,C-24205,,,F-01615,password,Yes,Yes,Yes
F-01616,U-0005,C-24205,,,F-01616,password,No,No,No
F-01617,U-0005,C-24205,,,F-01617,password,Yes,Yes,Yes
F-01618,U-0005,C-24205,,,F-01618,password,Yes,Yes,Yes
F-01619,U-0005,C-24205,,,F-01619,password,Yes,Yes,Yes
F-01620,U-0005,C-24205,,,F-01620,password,No,No,No
F-01621,U-0005,C-24205,,,F-01621,password,Yes,Yes,Yes
F-01622,U-0005,C-24205,,,F-01622,password,Yes,Yes,Yes
F-01623,U-0005,C-24205,,,F-01623,password,Yes,Yes,Yes
F-01624,U-0005,C-24205,,,F-01624,password,No,No,No
F-01625,U-0005,C-24205,,,F-01625,password,Yes,Yes,Yes
F-01626,U-0005,C-24205,,,F-01626,password,No,No,No
F-01627,U-0005,C-24205,,,F-01627,password,Yes,Yes,Yes
F-01628,U-0005,C-24205,,,F-01628,password,Yes,Yes,Yes
F-01629,U-0005,C-24205,,,F-01629,password,No,No,No
F-01630,U-0005,C-24205,,,F-01630,password,No,No,No
F-01631,U-0005,C-24205,,,F-01631,password,Yes,Yes,Yes
F-01632,U-0005,C-24205,,,F-01632,password,No,No,No
F-01633,U-0005,C-24205,,,F-01633,password,Yes,Yes,Yes
F-01634,U-0005,C-24205,,,F-01634,password,No,No,No
F-01635,U-0005,C-24205,,,F-01635,password,Yes,Yes,Yes
F-01636,U-0005,C-24205,,,F-01636,password,Yes,Yes,Yes
F-01637,U-0005,C-24205,,,F-01637,password,Yes,Yes,Yes
F-01638,U-0005,C-24205,,,F-01638,password,No,No,No
F-01639,U-0005,C-24205,,,F-01639,password,Yes,Yes,Yes
F-01640,U-0005,C-24205,,,F-01640,password,Yes,Yes,Yes
F-01641,U-0005,C-24205,,,F-01641,password,Yes,Yes,Yes
F-01642,U-0005,C-24205,,,F-01642,password,No,No,No
F-01643,U-0005,C-24205,,,F-01643,password,Yes,Yes,Yes
F-01644,U-0005,C-24205,,,F-01644,password,No,No,No
F-01645,U-0005,C-24205,,,F-01645,password,Yes,Yes,Yes
F-01646,U-0005,C-24205,,,F-01646,password,Yes,Yes,Yes
F-01647,U-0005,C-24205,,,F-01647,password,No,No,No
F-01648,U-0005,C-24205,,,F-01648,password,No,No,No
F-01649,U-0005,C-24205,,,F-01649,password,Yes,Yes,Yes
F-01650,U-0005,C-24205,,,F-01650,password,No,No,No
F-01651,U-0005,C-24205,,,F-01651,password,Yes,Yes,Yes
F-01652,U-0005,C-24205,,,F-01652,password,No,No,No
F-01653,U-0005,C-24205,,,F-01653,password,Yes,Yes,Yes
F-01654,U-0005,C-24205,,,F-01654,password,Yes,Yes,Yes
F-01655,U-0005,C-24205,,,F-01655,password,Yes,Yes,Yes
F-01656,U-0005,C-24205,,,F-01656,password,No,No,No
F-01657,U-0005,C-24205,,,F-01657,password,Yes,Yes,Yes
F-01658,U-0005,C-24205,,,F-01658,password,Yes,Yes,Yes
F-01659,U-0005,C-24205,,,F-01659,password,Yes,Yes,Yes
F-01660,U-0005,C-24205,,,F-01660,password,No,No,No
F-01661,U-0005,C-24205,,,F-01661,password,Yes,Yes,Yes
F-01662,U-0005,C-24205,,,F-01662,password,No,No,No
F-01663,U-0005,C-24205,,,F-01663,password,Yes,Yes,Yes
F-01664,U-0005,C-24205,,,F-01664,password,Yes,Yes,Yes
F-01665,U-0005,C-24205,,,F-01665,password,No,No,No
F-01666,U-0005,C-24205,,,F-01666,password,No,No,No
F-01667,U-0005,C-24205,,,F-01667,password,Yes,Yes,Yes
F-01668,U-0005,C-24205,,,F-01668,password,No,No,No
F-01669,U-0005,C-24205,,,F-01669,password,Yes,Yes,Yes
F-01670,U-0005,C-24205,,,F-01670,password,No,No,No
F-01671,U-0005,C-24205,,,F-01671,password,Yes,Yes,Yes
F-01672,U-0005,C-24205,,,F-01672,password,Yes,Yes,Yes
F-01673,U-0005,C-24205,,,F-01673,password,Yes,Yes,Yes
F-01674,U-0005,C-24205,,,F-01674,password,No,No,No
F-01675,U-0005,C-24205,,,F-01675,password,Yes,Yes,Yes
F-01676,U-0005,C-24205,,,F-01676,password,Yes,Yes,Yes
F-01677,U-0005,C-24205,,,F-01677,password,Yes,Yes,Yes
F-01678,U-0005,C-24205,,,F-01678,password,No,No,No
F-01679,U-0005,C-24205,,,F-01679,password,Yes,Yes,Yes
F-01680,U-0005,C-24205,,,F-01680,password,No,No,No
F-01681,U-0005,C-24205,,,F-01681,password,Yes,Yes,Yes
F-01682,U-0005,C-24205,,,F-01682,password,Yes,Yes,Yes
F-01683,U-0005,C-24205,,,F-01683,password,No,No,No
F-01684,U-0005,C-24205,,,F-01684,password,No,No,No
F-01685,U-0005,C-24205,,,F-01685,password,Yes,Yes,Yes
F-01686,U-0005,C-24205,,,F-01686,password,No,No,No
F-01687,U-0005,C-24205,,,F-01687,password,Yes,Yes,Yes
F-01688,U-0005,C-24205,,,F-01688,password,No,No,No
F-01689,U-0005,C-24205,,,F-01689,password,Yes,Yes,Yes
F-01690,U-0005,C-24205,,,F-01690,password,Yes,Yes,Yes
F-01691,U-0005,C-24205,,,F-01691,password,Yes,Yes,Yes
F-01692,U-0005,C-24205,,,F-01692,password,No,No,No
F-01693,U-0005,C-24205,,,F-01693,password,Yes,Yes,Yes
F-01694,U-0005,C-24205,,,F-01694,password,Yes,Yes,Yes
F-01695,U-0005,C-24205,,,F-01695,password,Yes,Yes,Yes
F-01696,U-0005,C-24205,,,F-01696,password,No,No,No
F-01697,U-0005,C-24205,,,F-01697,password,Yes,Yes,Yes
F-01698,U-0005,C-24205,,,F-01698,password,No,No,No
F-01699,U-0005,C-24205,,,F-01699,password,Yes,Yes,Yes
F-01700,U-0005,C-24205,,,F-01700,password,Yes,Yes,Yes
F-01701,U-0005,C-24205,,,F-01701,password,No,No,No
F-01702,U-0005,C-24205,,,F-01702,password,No,No,No
F-01703,U-0005,C-27188,,,F-01703,password,Yes,Yes,Yes
F-01704,U-0005,C-27188,,,F-01704,password,No,No,No
F-01705,U-0005,C-27188,,,F-01705,password,Yes,Yes,Yes
F-01706,U-0005,C-27188,,,F-01706,password,No,No,No
F-01707,U-0005,C-27188,,,F-01707,password,Yes,Yes,Yes
F-01708,U-0005,C-27188,,,F-01708,password,Yes,Yes,Yes
F-01709,U-0005,C-27188,,,F-01709,password,Yes,Yes,Yes
F-01710,U-0005,C-27188,,,F-01710,password,No,No,No
F-01711,U-0005,C-27188,,,F-01711,password,Yes,Yes,Yes
F-01712,U-0005,C-27188,,,F-01712,password,Yes,Yes,Yes
F-01713,U-0005,C-27188,,,F-01713,password,Yes,Yes,Yes
F-01714,U-0005,C-27188,,,F-01714,password,No,No,No
F-01715,U-0005,C-27188,,,F-01715,password,Yes,Yes,Yes
F-01716,U-0005,C-27188,,,F-01716,password,No,No,No
F-01717,U-0005,C-27188,,,F-01717,password,Yes,Yes,Yes
F-01718,U-0005,C-27188,,,F-01718,password,Yes,Yes,Yes
F-01719,U-0005,C-27188,,,F-01719,password,No,No,No
F-01720,U-0005,C-27188,,,F-01720,password,No,No,No
F-01721,U-0005,C-27188,,,F-01721,password,Yes,Yes,Yes
F-01722,U-0005,C-27188,,,F-01722,password,No,No,No
F-01723,U-0005,C-27188,,,F-01723,password,Yes,Yes,Yes
F-01724,U-0005,C-27188,,,F-01724,password,No,No,No
F-01725,U-0005,C-27188,,,F-01725,password,Yes,Yes,Yes
F-01726,U-0005,C-27188,,,F-01726,password,Yes,Yes,Yes
F-01727,U-0005,C-27188,,,F-01727,password,Yes,Yes,Yes
F-01728,U-0005,C-27188,,,F-01728,password,No,No,No
F-01729,U-0005,C-27188,,,F-01729,password,Yes,Yes,Yes
F-01730,U-0005,C-27188,,,F-01730,password,Yes,Yes,Yes
F-01731,U-0005,C-27188,,,F-01731,password,Yes,Yes,Yes
F-01732,U-0005,C-27188,,,F-01732,password,No,No,No
F-01733,U-0005,C-27188,,,F-01733,password,Yes,Yes,Yes
F-01734,U-0005,C-27188,,,F-01734,password,No,No,No
F-01735,U-0005,C-27188,,,F-01735,password,Yes,Yes,Yes
F-01736,U-0005,C-27188,,,F-01736,password,Yes,Yes,Yes
F-01737,U-0005,C-27188,,,F-01737,password,No,No,No
F-01738,U-0005,C-27188,,,F-01738,password,No,No,No
F-01739,U-0005,C-27188,,,F-01739,password,Yes,Yes,Yes
F-01740,U-0005,C-27188,,,F-01740,password,No,No,No
